median_income,median_house_value,ocean_proximity
2.8489,128300.0,NEAR OCEAN
2.1441,135500.0,NEAR OCEAN
1.9267,67500.0,NEAR OCEAN
1.6007,96200.0,NEAR OCEAN
2.3929,134400.0,NEAR OCEAN
2.2544,121900.0,NEAR OCEAN
2.1765,128400.0,NEAR OCEAN
2.0571,152300.0,NEAR OCEAN
2.5625,131100.0,NEAR OCEAN
2.2903,106300.0,NEAR OCEAN
1.7472,94600.0,NEAR OCEAN
2.4191,107300.0,NEAR OCEAN
2.7014,108200.0,NEAR OCEAN
4.1958,160100.0,NEAR OCEAN
4.2851,144500.0,NEAR OCEAN
4.9962,156000.0,NEAR OCEAN
3.5096,139900.0,NEAR OCEAN
3.2633,129700.0,NEAR OCEAN
3.8615,139300.0,NEAR OCEAN
4.2241,139800.0,NEAR OCEAN
3.9076,152900.0,NEAR OCEAN
3.0495,98300.0,NEAR OCEAN
4.1154,160200.0,NEAR OCEAN
4.6793,151900.0,NEAR OCEAN
5.1538,171300.0,NEAR OCEAN
6.0086,166900.0,NEAR OCEAN
5.152,143400.0,NEAR OCEAN
3.0365,98100.0,NEAR OCEAN
4.7068,184300.0,NEAR OCEAN
5.766,186100.0,NEAR OCEAN
4.2204,169800.0,NEAR OCEAN
5.5248,156300.0,NEAR OCEAN
5.551,266900.0,NEAR OCEAN
6.6143,264100.0,NEAR OCEAN
6.5772,245200.0,NEAR OCEAN
6.9664,293900.0,NEAR OCEAN
6.6272,273600.0,NEAR OCEAN
5.6631,233400.0,NEAR OCEAN
3.9519,193500.0,NEAR OCEAN
4.2155,247800.0,NEAR OCEAN
7.6344,290500.0,NEAR OCEAN
4.9792,170400.0,NEAR OCEAN
5.7358,221600.0,NEAR OCEAN
4.0298,225600.0,NEAR OCEAN
6.5151,281700.0,NEAR OCEAN
5.7789,227700.0,NEAR OCEAN
5.2489,213700.0,NEAR OCEAN
5.1354,181600.0,NEAR OCEAN
2.8646,120800.0,NEAR OCEAN
2.1362,143200.0,NEAR OCEAN
2.3068,132300.0,NEAR OCEAN
4.0444,150100.0,NEAR OCEAN
4.3714,131000.0,NEAR OCEAN
3.8904,113800.0,NEAR OCEAN
3.725,123500.0,NEAR OCEAN
2.981,129100.0,NEAR OCEAN
3.5,144700.0,NEAR OCEAN
3.5096,142000.0,NEAR OCEAN
3.4784,154400.0,NEAR OCEAN
3.0125,130400.0,NEAR OCEAN
4.7952,141400.0,NEAR OCEAN
3.7763,126900.0,NEAR OCEAN
3.5861,123600.0,NEAR OCEAN
3.5938,125400.0,NEAR OCEAN
3.0588,120600.0,NEAR OCEAN
4.0813,137000.0,NEAR OCEAN
3.2717,130700.0,NEAR OCEAN
3.5492,125400.0,NEAR OCEAN
3.9485,133900.0,NEAR OCEAN
3.5529,133900.0,NEAR OCEAN
2.4345,129700.0,NEAR OCEAN
3.6848,140700.0,NEAR OCEAN
1.8594,119200.0,NEAR OCEAN
1.7179,132000.0,NEAR OCEAN
3.5192,144000.0,NEAR OCEAN
2.8306,142900.0,NEAR OCEAN
2.7014,133700.0,NEAR OCEAN
3.0897,187300.0,NEAR OCEAN
3.141,141400.0,NEAR OCEAN
3.6625,154800.0,NEAR OCEAN
3.7368,152200.0,NEAR OCEAN
7.2731,450400.0,NEAR OCEAN
6.439,296200.0,NEAR OCEAN
4.3286,213400.0,NEAR OCEAN
6.2513,240900.0,NEAR OCEAN
7.6832,319800.0,NEAR OCEAN
5.3129,169200.0,NEAR OCEAN
6.4027,344200.0,NEAR OCEAN
5.9289,411300.0,NEAR OCEAN
5.8661,404500.0,NEAR OCEAN
11.0911,500001.0,NEAR OCEAN
13.6623,500001.0,NEAR OCEAN
10.156,500001.0,NEAR OCEAN
11.1118,500001.0,NEAR OCEAN
6.4651,500001.0,NEAR OCEAN
10.1768,500001.0,NEAR OCEAN
5.6582,500001.0,NEAR OCEAN
4.4375,500001.0,NEAR OCEAN
4.2875,500001.0,NEAR OCEAN
7.7317,396000.0,NEAR OCEAN
7.5975,369100.0,NEAR OCEAN
15.0001,500001.0,NEAR OCEAN
7.472,439900.0,NEAR OCEAN
5.8393,485300.0,NEAR OCEAN
4.7841,393500.0,NEAR OCEAN
5.1523,387800.0,NEAR OCEAN
6.8443,492500.0,NEAR OCEAN
2.7348,231300.0,NEAR OCEAN
5.5922,382100.0,NEAR OCEAN
4.125,226900.0,NEAR OCEAN
4.1012,244700.0,NEAR OCEAN
5.2742,230700.0,NEAR OCEAN
4.125,394400.0,NEAR OCEAN
4.2356,347700.0,NEAR OCEAN
4.7179,376700.0,NEAR OCEAN
6.3525,278300.0,NEAR OCEAN
6.6319,269600.0,NEAR OCEAN
3.212,147600.0,NEAR OCEAN
6.9326,324600.0,NEAR OCEAN
3.9826,215800.0,NEAR OCEAN
3.5313,148700.0,NEAR OCEAN
6.3712,369800.0,NEAR OCEAN
4.87,220900.0,NEAR OCEAN
5.798,286100.0,NEAR OCEAN
3.1667,300000.0,NEAR OCEAN
3.5179,252700.0,NEAR OCEAN
3.55,214600.0,NEAR OCEAN
4.7333,286900.0,NEAR OCEAN
2.8611,314300.0,NEAR OCEAN
6.4247,295100.0,NEAR OCEAN
5.7787,346700.0,NEAR OCEAN
6.0922,342400.0,NEAR OCEAN
6.1509,338700.0,NEAR OCEAN
4.0118,245800.0,NEAR OCEAN
3.197,367100.0,NEAR OCEAN
2.9083,122400.0,NEAR OCEAN
4.0,343200.0,NEAR OCEAN
4.3182,357100.0,NEAR OCEAN
3.2984,369400.0,NEAR OCEAN
3.5585,284800.0,NEAR OCEAN
3.194,276300.0,NEAR OCEAN
4.027,290000.0,NEAR OCEAN
3.2308,331300.0,NEAR OCEAN
4.0791,281300.0,NEAR OCEAN
4.5694,243700.0,NEAR OCEAN
4.0585,245500.0,NEAR OCEAN
5.4904,262100.0,NEAR OCEAN
2.7717,354000.0,NEAR OCEAN
3.5341,500001.0,NEAR OCEAN
3.9205,183000.0,NEAR OCEAN
4.1282,188100.0,NEAR OCEAN
4.7961,168800.0,NEAR OCEAN
5.1837,259800.0,NEAR OCEAN
6.5338,267900.0,NEAR OCEAN
2.478,185600.0,NEAR OCEAN
2.25,187500.0,NEAR OCEAN
3.0306,178500.0,NEAR OCEAN
3.975,500001.0,NEAR OCEAN
3.7891,206300.0,NEAR OCEAN
3.3536,283300.0,NEAR OCEAN
2.5509,181800.0,NEAR OCEAN
2.8893,185400.0,NEAR OCEAN
3.625,198000.0,NEAR OCEAN
2.3182,500001.0,NEAR OCEAN
2.6979,266700.0,NEAR OCEAN
1.8214,173800.0,NEAR OCEAN
2.8819,208600.0,NEAR OCEAN
1.9562,192500.0,NEAR OCEAN
4.1875,185000.0,NEAR OCEAN
2.4583,197900.0,NEAR OCEAN
3.209,313300.0,NEAR OCEAN
1.9891,500000.0,NEAR OCEAN
1.9386,106300.0,NEAR OCEAN
1.6318,187500.0,NEAR OCEAN
1.5625,162500.0,NEAR OCEAN
1.3903,184400.0,NEAR OCEAN
1.3269,166100.0,NEAR OCEAN
2.9539,169900.0,NEAR OCEAN
3.2917,150800.0,NEAR OCEAN
2.5754,169700.0,NEAR OCEAN
4.25,150300.0,NEAR OCEAN
4.0109,145700.0,NEAR OCEAN
3.9875,142900.0,NEAR OCEAN
2.7386,216100.0,NEAR OCEAN
5.1733,198100.0,NEAR OCEAN
5.276,224500.0,NEAR OCEAN
2.9716,173600.0,NEAR OCEAN
5.7409,274100.0,NEAR OCEAN
1.6402,169300.0,NEAR OCEAN
2.4375,108900.0,NEAR OCEAN
2.7846,91200.0,NEAR OCEAN
2.7417,91700.0,NEAR OCEAN
2.2882,85800.0,NEAR OCEAN
3.7568,184100.0,NEAR OCEAN
4.3762,215500.0,NEAR OCEAN
2.4754,157300.0,NEAR OCEAN
2.0147,87700.0,NEAR OCEAN
3.0704,151600.0,NEAR OCEAN
4.3428,152100.0,NEAR OCEAN
3.676,125600.0,NEAR OCEAN
3.8958,189800.0,NEAR OCEAN
2.675,117100.0,NEAR OCEAN
2.6442,103300.0,NEAR OCEAN
2.0272,99600.0,NEAR OCEAN
3.1062,141000.0,NEAR OCEAN
2.5872,155600.0,NEAR OCEAN
3.33,127900.0,NEAR OCEAN
2.9386,143400.0,NEAR OCEAN
4.21,175600.0,NEAR OCEAN
2.724,139300.0,NEAR OCEAN
3.4456,165800.0,NEAR OCEAN
2.9133,215700.0,NEAR OCEAN
2.9469,216100.0,NEAR OCEAN
4.2361,158500.0,NEAR OCEAN
4.1807,182600.0,NEAR OCEAN
4.2383,239000.0,NEAR OCEAN
5.552,283900.0,NEAR OCEAN
5.5956,247800.0,NEAR OCEAN
5.6605,224400.0,NEAR OCEAN
2.7644,111400.0,NEAR OCEAN
3.1667,160600.0,NEAR OCEAN
2.1205,157300.0,NEAR OCEAN
6.2096,178100.0,NEAR OCEAN
4.5781,225600.0,NEAR OCEAN
4.6357,244900.0,NEAR OCEAN
4.0625,87500.0,NEAR OCEAN
4.0,228100.0,NEAR OCEAN
3.6736,214500.0,NEAR OCEAN
5.0123,210400.0,NEAR OCEAN
2.2278,132800.0,NEAR OCEAN
3.775,168000.0,NEAR OCEAN
5.1194,247800.0,NEAR OCEAN
4.3672,258900.0,NEAR OCEAN
5.1814,279900.0,NEAR OCEAN
5.311,255800.0,NEAR OCEAN
6.0336,240300.0,NEAR OCEAN
7.745,237400.0,NEAR OCEAN
3.9464,171900.0,NEAR OCEAN
7.0423,500001.0,NEAR OCEAN
4.1667,227100.0,NEAR OCEAN
6.3373,279600.0,NEAR OCEAN
7.5402,340300.0,NEAR OCEAN
6.617,285200.0,NEAR OCEAN
5.3905,299600.0,NEAR OCEAN
4.3846,270600.0,NEAR OCEAN
3.8583,261600.0,NEAR OCEAN
3.9167,243600.0,NEAR OCEAN
4.0547,246200.0,NEAR OCEAN
4.0,231600.0,NEAR OCEAN
3.5536,251000.0,NEAR OCEAN
6.7228,405200.0,NEAR OCEAN
5.9245,484600.0,NEAR OCEAN
10.7309,500001.0,NEAR OCEAN
10.6605,500001.0,NEAR OCEAN
5.9114,399000.0,NEAR OCEAN
3.3208,238600.0,NEAR OCEAN
4.0859,228600.0,NEAR OCEAN
3.2875,221500.0,NEAR OCEAN
4.0855,244100.0,NEAR OCEAN
2.9688,232000.0,NEAR OCEAN
4.1939,237900.0,NEAR OCEAN
3.5156,239400.0,NEAR OCEAN
2.5333,239300.0,NEAR OCEAN
3.0,246700.0,NEAR OCEAN
4.5913,259700.0,NEAR OCEAN
4.2562,221600.0,NEAR OCEAN
4.1406,219500.0,NEAR OCEAN
2.875,225000.0,NEAR OCEAN
3.0703,211800.0,NEAR OCEAN
3.6859,311800.0,NEAR OCEAN
3.7361,320200.0,NEAR OCEAN
3.7054,308500.0,NEAR OCEAN
4.8036,297800.0,NEAR OCEAN
3.9205,319100.0,NEAR OCEAN
3.7562,321200.0,NEAR OCEAN
4.8516,323800.0,NEAR OCEAN
3.4583,321300.0,NEAR OCEAN
4.0208,323100.0,NEAR OCEAN
4.131,314300.0,NEAR OCEAN
3.9236,335000.0,NEAR OCEAN
6.2642,438500.0,NEAR OCEAN
3.8333,340800.0,NEAR OCEAN
4.3909,317700.0,NEAR OCEAN
4.5744,315200.0,NEAR OCEAN
5.1681,500001.0,NEAR OCEAN
5.2598,371500.0,NEAR OCEAN
5.1991,369400.0,NEAR OCEAN
3.9219,433300.0,NEAR OCEAN
5.6204,406200.0,NEAR OCEAN
3.1359,350000.0,NEAR OCEAN
3.2059,350000.0,NEAR OCEAN
3.5296,400000.0,NEAR OCEAN
4.1116,187500.0,NEAR OCEAN
3.2321,112500.0,NEAR OCEAN
3.7083,307700.0,NEAR OCEAN
3.1406,316200.0,NEAR OCEAN
3.9464,295600.0,NEAR OCEAN
3.8333,296300.0,NEAR OCEAN
4.5329,278800.0,NEAR OCEAN
4.1419,291500.0,NEAR OCEAN
4.0985,283200.0,NEAR OCEAN
2.8448,268900.0,NEAR OCEAN
3.0465,274200.0,NEAR OCEAN
3.2792,260800.0,NEAR OCEAN
4.2644,284100.0,NEAR OCEAN
3.3393,272300.0,NEAR OCEAN
4.3859,270200.0,NEAR OCEAN
3.4919,271800.0,NEAR OCEAN
3.96,272200.0,NEAR OCEAN
2.9632,286300.0,NEAR OCEAN
3.7969,297800.0,NEAR OCEAN
3.7552,296600.0,NEAR OCEAN
5.6826,300000.0,NEAR OCEAN
3.5,275700.0,NEAR OCEAN
3.875,275700.0,NEAR OCEAN
4.0217,272400.0,NEAR OCEAN
4.0625,272800.0,NEAR OCEAN
3.9583,273700.0,NEAR OCEAN
4.3611,268100.0,NEAR OCEAN
4.1786,271100.0,NEAR OCEAN
2.9201,322200.0,NEAR OCEAN
3.527,318900.0,NEAR OCEAN
3.24,264600.0,NEAR OCEAN
3.8019,271200.0,NEAR OCEAN
3.4799,320800.0,NEAR OCEAN
3.6908,278800.0,NEAR OCEAN
2.3075,184200.0,NEAR OCEAN
2.7344,188300.0,NEAR OCEAN
2.7043,186200.0,NEAR OCEAN
3.0187,278100.0,NEAR OCEAN
3.7738,279400.0,NEAR OCEAN
2.6864,283600.0,NEAR OCEAN
2.8173,226900.0,NEAR OCEAN
2.7266,266800.0,NEAR OCEAN
2.6205,221100.0,NEAR OCEAN
2.5552,200000.0,NEAR OCEAN
1.65,227300.0,NEAR OCEAN
3.6412,207800.0,NEAR OCEAN
4.4766,192700.0,NEAR OCEAN
3.3958,215800.0,NEAR OCEAN
3.2226,183200.0,NEAR OCEAN
3.4762,189600.0,NEAR OCEAN
3.588,266300.0,NEAR OCEAN
3.526,183900.0,NEAR OCEAN
2.8493,196100.0,NEAR OCEAN
4.9359,317700.0,NEAR OCEAN
2.5172,293900.0,NEAR OCEAN
3.587,330000.0,NEAR OCEAN
3.2112,204500.0,NEAR OCEAN
3.1818,249600.0,NEAR OCEAN
1.9647,253600.0,NEAR OCEAN
1.7031,195000.0,NEAR OCEAN
0.7025,500001.0,NEAR OCEAN
1.0298,300000.0,NEAR OCEAN
6.3144,328800.0,NEAR OCEAN
1.4492,222900.0,NEAR OCEAN
2.5455,165900.0,NEAR OCEAN
4.2411,258900.0,NEAR OCEAN
2.5129,225900.0,NEAR OCEAN
2.1507,221500.0,NEAR OCEAN
5.156,251300.0,NEAR OCEAN
2.084,233300.0,NEAR OCEAN
1.4036,209600.0,NEAR OCEAN
2.1786,206300.0,NEAR OCEAN
2.6208,227100.0,NEAR OCEAN
2.8009,192600.0,NEAR OCEAN
1.6875,174200.0,NEAR OCEAN
3.7337,208200.0,NEAR OCEAN
2.2656,226200.0,NEAR OCEAN
2.2165,231700.0,NEAR OCEAN
4.6719,337000.0,NEAR OCEAN
3.25,225000.0,NEAR OCEAN
2.2847,247000.0,NEAR OCEAN
3.0833,219300.0,NEAR OCEAN
4.625,221800.0,NEAR OCEAN
4.6071,239900.0,NEAR OCEAN
5.4287,331600.0,NEAR OCEAN
3.2464,208000.0,NEAR OCEAN
2.794,262500.0,NEAR OCEAN
4.2639,350000.0,NEAR OCEAN
2.2868,233700.0,NEAR OCEAN
1.6563,42500.0,NEAR OCEAN
3.7635,336200.0,NEAR OCEAN
5.9676,380000.0,NEAR OCEAN
3.5352,357800.0,NEAR OCEAN
3.0938,245900.0,NEAR OCEAN
4.9318,258100.0,NEAR OCEAN
4.0125,230100.0,NEAR OCEAN
4.5417,233700.0,NEAR OCEAN
4.7639,251500.0,NEAR OCEAN
5.1788,267000.0,NEAR OCEAN
3.5035,238600.0,NEAR OCEAN
4.0833,266700.0,NEAR OCEAN
3.3214,243200.0,NEAR OCEAN
3.6588,238600.0,NEAR OCEAN
2.483,214300.0,NEAR OCEAN
3.65,239900.0,NEAR OCEAN
3.84,235900.0,NEAR OCEAN
4.5341,236500.0,NEAR OCEAN
3.5,224400.0,NEAR OCEAN
3.1958,232100.0,NEAR OCEAN
3.049,307000.0,NEAR OCEAN
3.0546,297900.0,NEAR OCEAN
5.1149,314200.0,NEAR OCEAN
6.1278,417600.0,NEAR OCEAN
4.2472,292500.0,NEAR OCEAN
4.6771,266400.0,NEAR OCEAN
5.0659,238000.0,NEAR OCEAN
5.2848,260300.0,NEAR OCEAN
5.2811,287700.0,NEAR OCEAN
4.5,275600.0,NEAR OCEAN
3.4492,264300.0,NEAR OCEAN
4.9375,277000.0,NEAR OCEAN
4.7391,272800.0,NEAR OCEAN
3.775,281300.0,NEAR OCEAN
3.449,239100.0,NEAR OCEAN
4.875,258800.0,NEAR OCEAN
4.4821,252400.0,NEAR OCEAN
4.2421,257500.0,NEAR OCEAN
3.4375,277700.0,NEAR OCEAN
2.9413,229400.0,NEAR OCEAN
3.5909,256100.0,NEAR OCEAN
4.6447,304500.0,NEAR OCEAN
4.5337,306700.0,NEAR OCEAN
5.5647,268700.0,NEAR OCEAN
3.3906,303700.0,NEAR OCEAN
5.1054,294500.0,NEAR OCEAN
5.3311,270800.0,NEAR OCEAN
2.964,319700.0,NEAR OCEAN
3.0625,87500.0,NEAR OCEAN
4.4286,238600.0,NEAR OCEAN
5.5845,304300.0,NEAR OCEAN
5.7535,297900.0,NEAR OCEAN
4.1303,146500.0,NEAR OCEAN
5.4221,284700.0,NEAR OCEAN
5.2573,322900.0,NEAR OCEAN
4.7813,246400.0,NEAR OCEAN
5.3446,263300.0,NEAR OCEAN
5.3398,260900.0,NEAR OCEAN
4.7755,280700.0,NEAR OCEAN
3.9722,276200.0,NEAR OCEAN
4.3039,278400.0,NEAR OCEAN
3.1927,252600.0,NEAR OCEAN
4.7639,265600.0,NEAR OCEAN
4.425,268400.0,NEAR OCEAN
5.1205,226300.0,NEAR OCEAN
3.8438,250700.0,NEAR OCEAN
4.7361,302600.0,NEAR OCEAN
4.9236,273500.0,NEAR OCEAN
4.125,327600.0,NEAR OCEAN
4.475,246700.0,NEAR OCEAN
3.0052,242500.0,NEAR OCEAN
3.6667,218800.0,NEAR OCEAN
4.6103,237500.0,NEAR OCEAN
3.2833,233300.0,NEAR OCEAN
3.5039,232400.0,NEAR OCEAN
2.6631,244000.0,NEAR OCEAN
4.5493,281500.0,NEAR OCEAN
3.8565,239800.0,NEAR OCEAN
4.1033,301000.0,NEAR OCEAN
4.207,272700.0,NEAR OCEAN
6.2498,353300.0,NEAR OCEAN
5.3922,353700.0,NEAR OCEAN
4.8096,262000.0,NEAR OCEAN
4.5938,251200.0,NEAR OCEAN
4.6452,236200.0,NEAR OCEAN
5.4694,272400.0,NEAR OCEAN
4.0556,275000.0,NEAR OCEAN
4.2593,227400.0,NEAR OCEAN
5.155,263900.0,NEAR OCEAN
3.525,254100.0,NEAR OCEAN
3.2446,234600.0,NEAR OCEAN
2.9087,228200.0,NEAR OCEAN
12.5,281000.0,NEAR OCEAN
5.4364,279300.0,NEAR OCEAN
4.4286,262100.0,NEAR OCEAN
5.1282,262500.0,NEAR OCEAN
4.3542,237500.0,NEAR OCEAN
4.25,241700.0,NEAR OCEAN
4.1827,345500.0,NEAR OCEAN
2.2375,450000.0,NEAR OCEAN
4.0795,270600.0,NEAR OCEAN
5.3991,273000.0,NEAR OCEAN
4.5556,249000.0,NEAR OCEAN
5.7653,325800.0,NEAR OCEAN
5.0479,280400.0,NEAR OCEAN
6.7206,344600.0,NEAR OCEAN
5.748,302100.0,NEAR OCEAN
4.7625,281300.0,NEAR OCEAN
4.9732,342300.0,NEAR OCEAN
4.1692,344500.0,NEAR OCEAN
4.25,284100.0,NEAR OCEAN
3.8214,273600.0,NEAR OCEAN
4.7,341300.0,NEAR OCEAN
6.3443,324700.0,NEAR OCEAN
4.4643,308100.0,NEAR OCEAN
4.1513,137500.0,NEAR OCEAN
3.43,292900.0,NEAR OCEAN
4.8295,319000.0,NEAR OCEAN
4.8,306800.0,NEAR OCEAN
4.4091,317900.0,NEAR OCEAN
3.2216,242700.0,NEAR OCEAN
3.1058,253000.0,NEAR OCEAN
2.639,242500.0,NEAR OCEAN
2.225,212500.0,NEAR OCEAN
3.5214,144200.0,NEAR OCEAN
2.375,275000.0,NEAR OCEAN
4.2262,228500.0,NEAR OCEAN
3.0,229100.0,NEAR OCEAN
4.0238,224200.0,NEAR OCEAN
4.4464,215400.0,NEAR OCEAN
3.1628,318400.0,NEAR OCEAN
3.3632,265100.0,NEAR OCEAN
2.56,273100.0,NEAR OCEAN
5.7398,336400.0,NEAR OCEAN
4.7381,347400.0,NEAR OCEAN
4.1364,412000.0,NEAR OCEAN
5.8783,405100.0,NEAR OCEAN
6.3719,466900.0,NEAR OCEAN
6.2946,450000.0,NEAR OCEAN
5.6493,422400.0,NEAR OCEAN
3.5817,369300.0,NEAR OCEAN
6.221,420300.0,NEAR OCEAN
4.652,387100.0,NEAR OCEAN
4.375,340900.0,NEAR OCEAN
6.1323,500001.0,NEAR OCEAN
6.2306,500001.0,NEAR OCEAN
3.0744,457700.0,NEAR OCEAN
4.6628,459200.0,NEAR OCEAN
7.8997,500001.0,NEAR OCEAN
6.358,500001.0,NEAR OCEAN
6.0374,500001.0,NEAR OCEAN
6.4865,450000.0,NEAR OCEAN
5.048,350000.0,NEAR OCEAN
3.4412,353800.0,NEAR OCEAN
5.7837,378100.0,NEAR OCEAN
5.7245,500000.0,NEAR OCEAN
4.4,500000.0,NEAR OCEAN
8.4704,500001.0,NEAR OCEAN
6.471,500001.0,NEAR OCEAN
5.0756,374200.0,NEAR OCEAN
4.0987,434000.0,NEAR OCEAN
4.7404,500001.0,NEAR OCEAN
4.5486,500001.0,NEAR OCEAN
5.6206,386400.0,NEAR OCEAN
4.7917,359900.0,NEAR OCEAN
3.8413,372200.0,NEAR OCEAN
4.0855,410800.0,NEAR OCEAN
3.5125,350600.0,NEAR OCEAN
3.3469,345000.0,NEAR OCEAN
2.8393,375000.0,NEAR OCEAN
4.2407,433800.0,NEAR OCEAN
4.97,500001.0,NEAR OCEAN
12.4291,500001.0,NEAR OCEAN
10.7339,500001.0,NEAR OCEAN
15.0001,500001.0,NEAR OCEAN
11.6833,500001.0,NEAR OCEAN
12.6417,500001.0,NEAR OCEAN
13.3913,500001.0,NEAR OCEAN
10.1675,500001.0,NEAR OCEAN
14.4219,500001.0,NEAR OCEAN
7.0422,500001.0,NEAR OCEAN
8.2598,500001.0,NEAR OCEAN
10.4286,500001.0,NEAR OCEAN
3.9728,300000.0,NEAR OCEAN
3.1111,318400.0,NEAR OCEAN
3.4333,290000.0,NEAR OCEAN
3.4836,287900.0,NEAR OCEAN
3.38,285400.0,NEAR OCEAN
4.1875,267300.0,NEAR OCEAN
2.7474,233100.0,NEAR OCEAN
3.2891,237900.0,NEAR OCEAN
3.2285,234800.0,NEAR OCEAN
2.9934,256300.0,NEAR OCEAN
3.7422,292600.0,NEAR OCEAN
2.8571,250000.0,NEAR OCEAN
3.625,283300.0,NEAR OCEAN
3.8317,237500.0,NEAR OCEAN
3.4902,500001.0,NEAR OCEAN
5.549,500001.0,NEAR OCEAN
3.162,415000.0,NEAR OCEAN
10.0743,500001.0,NEAR OCEAN
4.6406,500001.0,NEAR OCEAN
9.3694,500001.0,NEAR OCEAN
6.9533,500001.0,NEAR OCEAN
3.9688,356900.0,NEAR OCEAN
3.25,296400.0,NEAR OCEAN
4.8068,369700.0,NEAR OCEAN
4.4583,397100.0,NEAR OCEAN
6.1349,500001.0,NEAR OCEAN
5.0774,407200.0,NEAR OCEAN
7.3081,464600.0,NEAR OCEAN
6.7042,413000.0,NEAR OCEAN
7.7743,453100.0,NEAR OCEAN
6.6959,411200.0,NEAR OCEAN
4.0417,458500.0,NEAR OCEAN
6.3892,480800.0,NEAR OCEAN
5.4351,376600.0,NEAR OCEAN
6.0,384200.0,NEAR OCEAN
5.3261,376800.0,NEAR OCEAN
6.8336,457200.0,NEAR OCEAN
5.9539,379100.0,NEAR OCEAN
2.9405,340500.0,NEAR OCEAN
4.5116,337800.0,NEAR OCEAN
5.012,368200.0,NEAR OCEAN
5.539,396900.0,NEAR OCEAN
4.75,388200.0,NEAR OCEAN
4.6125,361700.0,NEAR OCEAN
5.779,387100.0,NEAR OCEAN
3.9722,354100.0,NEAR OCEAN
4.163,393800.0,NEAR OCEAN
4.0726,385400.0,NEAR OCEAN
3.1842,352800.0,NEAR OCEAN
3.9833,342800.0,NEAR OCEAN
2.6159,272900.0,NEAR OCEAN
4.2955,309700.0,NEAR OCEAN
4.7917,316000.0,NEAR OCEAN
4.9013,330100.0,NEAR OCEAN
3.32,292900.0,NEAR OCEAN
4.0,273700.0,NEAR OCEAN
4.6371,271100.0,NEAR OCEAN
4.7344,271800.0,NEAR OCEAN
5.5381,282000.0,NEAR OCEAN
5.5184,274800.0,NEAR OCEAN
4.39,270100.0,NEAR OCEAN
3.9699,293200.0,NEAR OCEAN
4.9091,293200.0,NEAR OCEAN
5.1701,294200.0,NEAR OCEAN
5.0081,298100.0,NEAR OCEAN
4.9464,282400.0,NEAR OCEAN
3.0278,310600.0,NEAR OCEAN
4.8047,438000.0,NEAR OCEAN
5.1207,310900.0,NEAR OCEAN
3.5,267400.0,NEAR OCEAN
3.5445,286700.0,NEAR OCEAN
5.3506,388100.0,NEAR OCEAN
4.0801,397800.0,NEAR OCEAN
4.0313,435200.0,NEAR OCEAN
5.4719,397900.0,NEAR OCEAN
6.8787,386800.0,NEAR OCEAN
5.5902,417000.0,NEAR OCEAN
5.4322,391000.0,NEAR OCEAN
8.1039,382200.0,NEAR OCEAN
7.7364,435800.0,NEAR OCEAN
8.4693,419200.0,NEAR OCEAN
4.3939,491200.0,NEAR OCEAN
3.7,339700.0,NEAR OCEAN
5.8964,414800.0,NEAR OCEAN
6.1004,426400.0,NEAR OCEAN
3.0833,256300.0,NEAR OCEAN
5.3264,258100.0,NEAR OCEAN
4.8382,289400.0,NEAR OCEAN
4.7708,253800.0,NEAR OCEAN
4.5075,364900.0,NEAR OCEAN
2.7075,323800.0,NEAR OCEAN
3.6111,341500.0,NEAR OCEAN
3.7045,360500.0,NEAR OCEAN
4.95,345000.0,NEAR OCEAN
4.224,349600.0,NEAR OCEAN
4.6366,395500.0,NEAR OCEAN
6.142,394700.0,NEAR OCEAN
5.6271,374800.0,NEAR OCEAN
6.1064,405000.0,NEAR OCEAN
7.4787,431300.0,NEAR OCEAN
6.5475,500001.0,NEAR OCEAN
6.912,457200.0,NEAR OCEAN
8.5184,500001.0,NEAR OCEAN
5.6038,451300.0,NEAR OCEAN
7.4678,500001.0,NEAR OCEAN
6.7058,495900.0,NEAR OCEAN
7.0001,500001.0,NEAR OCEAN
6.8879,500001.0,NEAR OCEAN
5.1071,314100.0,NEAR OCEAN
5.0863,440300.0,NEAR OCEAN
6.1244,308800.0,NEAR OCEAN
5.4688,305000.0,NEAR OCEAN
5.9062,383200.0,NEAR OCEAN
7.1621,500001.0,NEAR OCEAN
4.8966,362100.0,NEAR OCEAN
3.5322,361900.0,NEAR OCEAN
6.2154,362700.0,NEAR OCEAN
3.7463,427600.0,NEAR OCEAN
3.8684,265600.0,NEAR OCEAN
2.3333,241700.0,NEAR OCEAN
2.8058,229500.0,NEAR OCEAN
2.56,250000.0,NEAR OCEAN
2.5833,500001.0,NEAR OCEAN
2.92,202800.0,NEAR OCEAN
3.0472,211000.0,NEAR OCEAN
3.2708,255300.0,NEAR OCEAN
3.3268,322800.0,NEAR OCEAN
2.5,166700.0,NEAR OCEAN
3.1864,272800.0,NEAR OCEAN
3.3015,267700.0,NEAR OCEAN
3.623,276600.0,NEAR OCEAN
2.7969,298400.0,NEAR OCEAN
4.5556,318600.0,NEAR OCEAN
3.929,303100.0,NEAR OCEAN
4.2232,363700.0,NEAR OCEAN
4.4167,333800.0,NEAR OCEAN
7.1088,443300.0,NEAR OCEAN
6.1043,343500.0,NEAR OCEAN
5.9285,496000.0,NEAR OCEAN
5.6629,343600.0,NEAR OCEAN
