median_income,median_house_value,ocean_proximity
6.2089,261800.0,INLAND
2.2813,125000.0,INLAND
1.875,212500.0,INLAND
3.1477,291200.0,INLAND
2.4952,181800.0,INLAND
5.5,289700.0,INLAND
5.8891,226000.0,INLAND
4.1739,158700.0,INLAND
4.2639,154200.0,INLAND
3.2566,151800.0,INLAND
3.7958,152500.0,INLAND
2.4375,112100.0,INLAND
3.5313,117800.0,INLAND
2.9063,115200.0,INLAND
3.4871,136400.0,INLAND
3.6359,135100.0,INLAND
4.0368,139100.0,INLAND
4.2143,146900.0,INLAND
2.9388,139200.0,INLAND
6.0434,214800.0,INLAND
2.8661,124000.0,INLAND
3.0638,113600.0,INLAND
2.63,127300.0,INLAND
2.3156,109800.0,INLAND
2.8594,127200.0,INLAND
1.9937,103600.0,INLAND
1.9583,92600.0,INLAND
1.9766,108000.0,INLAND
3.9784,113500.0,INLAND
2.2258,114800.0,INLAND
3.7583,116300.0,INLAND
3.7933,116100.0,INLAND
2.4464,128700.0,INLAND
3.9224,131300.0,INLAND
3.6298,108500.0,INLAND
2.227,91900.0,INLAND
1.9029,98000.0,INLAND
1.6645,93300.0,INLAND
2.3859,116200.0,INLAND
3.4398,134300.0,INLAND
3.0294,135700.0,INLAND
2.8983,129200.0,INLAND
4.2415,140100.0,INLAND
5.2269,161000.0,INLAND
1.6006,146200.0,INLAND
3.2481,128800.0,INLAND
3.7321,134200.0,INLAND
3.8438,130800.0,INLAND
4.1339,135000.0,INLAND
1.9643,113200.0,INLAND
3.1786,117800.0,INLAND
1.4063,98800.0,INLAND
2.3406,122600.0,INLAND
2.2596,119400.0,INLAND
2.8929,118100.0,INLAND
2.0734,113300.0,INLAND
2.625,94300.0,INLAND
2.1354,110700.0,INLAND
2.1141,110900.0,INLAND
1.9718,110600.0,INLAND
3.15,129700.0,INLAND
3.0375,118100.0,INLAND
3.7454,116400.0,INLAND
3.0429,129600.0,INLAND
3.4609,123300.0,INLAND
3.125,113600.0,INLAND
2.8347,115800.0,INLAND
3.4464,113000.0,INLAND
3.1133,180600.0,INLAND
2.8643,132600.0,INLAND
3.5385,134400.0,INLAND
3.0417,137500.0,INLAND
3.5625,141000.0,INLAND
3.4327,147200.0,INLAND
3.0184,139400.0,INLAND
2.9107,152500.0,INLAND
2.564,145800.0,INLAND
2.25,138500.0,INLAND
2.4911,145900.0,INLAND
2.8906,134800.0,INLAND
3.0806,142400.0,INLAND
3.3261,164100.0,INLAND
3.4784,152200.0,INLAND
3.7727,159700.0,INLAND
3.5,161300.0,INLAND
4.1304,160500.0,INLAND
3.1034,140800.0,INLAND
3.2957,141600.0,INLAND
2.9712,143900.0,INLAND
4.0,160100.0,INLAND
3.4427,160800.0,INLAND
3.1621,131000.0,INLAND
3.2266,141800.0,INLAND
3.4032,143400.0,INLAND
1.9762,105800.0,INLAND
0.4999,112500.0,INLAND
1.4722,137500.0,INLAND
1.7206,107500.0,INLAND
2.1908,94600.0,INLAND
2.0156,112500.0,INLAND
1.625,67500.0,INLAND
4.4821,220100.0,INLAND
6.2654,273800.0,INLAND
5.411,219400.0,INLAND
4.5594,184500.0,INLAND
3.038,137500.0,INLAND
2.5275,151700.0,INLAND
3.766,163900.0,INLAND
3.9464,179600.0,INLAND
2.6014,150300.0,INLAND
3.1094,136000.0,INLAND
3.4375,151700.0,INLAND
3.0417,148000.0,INLAND
3.4777,144500.0,INLAND
4.0083,142900.0,INLAND
3.6806,130500.0,INLAND
6.4576,500001.0,INLAND
4.9968,295000.0,INLAND
6.101,311800.0,INLAND
5.532,318500.0,INLAND
6.5254,365000.0,INLAND
4.2407,262000.0,INLAND
4.8059,270600.0,INLAND
4.275,256800.0,INLAND
3.9125,265500.0,INLAND
3.875,280800.0,INLAND
9.4667,500001.0,INLAND
6.6888,500001.0,INLAND
4.1797,486800.0,INLAND
3.6,307400.0,INLAND
7.2419,410400.0,INLAND
5.0482,388900.0,INLAND
4.0385,265700.0,INLAND
5.2865,455400.0,INLAND
5.9582,350700.0,INLAND
4.5625,376800.0,INLAND
3.5694,278600.0,INLAND
3.6705,286500.0,INLAND
4.8214,362500.0,INLAND
4.125,330000.0,INLAND
7.1615,484700.0,INLAND
9.8098,500001.0,INLAND
8.2004,500001.0,INLAND
15.0001,500001.0,INLAND
8.9728,500001.0,INLAND
3.6341,391500.0,INLAND
7.0315,437300.0,INLAND
8.4889,500001.0,INLAND
4.7308,352200.0,INLAND
4.645,276200.0,INLAND
3.3621,377200.0,INLAND
15.0001,500001.0,INLAND
3.735,218300.0,INLAND
3.292,227300.0,INLAND
2.6316,252800.0,INLAND
3.9464,273600.0,INLAND
3.0727,242600.0,INLAND
4.7159,365900.0,INLAND
5.2329,430900.0,INLAND
7.7307,429000.0,INLAND
4.9583,445700.0,INLAND
6.1536,366000.0,INLAND
3.8029,414800.0,INLAND
5.4555,395100.0,INLAND
6.5784,408500.0,INLAND
6.5722,437400.0,INLAND
2.8352,161700.0,INLAND
3.52,187300.0,INLAND
3.5878,222800.0,INLAND
3.1304,185600.0,INLAND
2.5417,178300.0,INLAND
3.2377,184100.0,INLAND
3.6336,235200.0,INLAND
2.5625,153000.0,INLAND
3.2841,167000.0,INLAND
1.0548,178100.0,INLAND
3.2723,166900.0,INLAND
3.5481,158100.0,INLAND
2.9605,129400.0,INLAND
3.2857,130100.0,INLAND
2.5395,139200.0,INLAND
3.9219,175000.0,INLAND
4.625,173800.0,INLAND
4.0729,212300.0,INLAND
4.5491,214800.0,INLAND
3.94,278400.0,INLAND
2.5114,212200.0,INLAND
3.5625,211600.0,INLAND
4.2132,212200.0,INLAND
4.733,233700.0,INLAND
1.9688,226000.0,INLAND
4.625,219000.0,INLAND
4.4236,233600.0,INLAND
2.7857,201700.0,INLAND
3.94,223900.0,INLAND
2.9422,233100.0,INLAND
5.9175,416900.0,INLAND
5.0,447100.0,INLAND
7.1885,500001.0,INLAND
5.1509,426500.0,INLAND
6.0878,430200.0,INLAND
5.2249,445200.0,INLAND
6.5989,500001.0,INLAND
5.6916,500001.0,INLAND
3.55,476700.0,INLAND
3.6639,248100.0,INLAND
4.5667,271500.0,INLAND
4.1875,275400.0,INLAND
3.2596,272400.0,INLAND
2.7656,239500.0,INLAND
3.0854,248700.0,INLAND
4.8017,273800.0,INLAND
4.7931,272600.0,INLAND
4.1488,235300.0,INLAND
4.6211,248900.0,INLAND
4.2321,252200.0,INLAND
4.0179,274300.0,INLAND
3.8304,183000.0,INLAND
2.8333,186000.0,INLAND
3.4286,191800.0,INLAND
3.6944,175200.0,INLAND
2.6917,170000.0,INLAND
2.8029,180900.0,INLAND
2.4464,169600.0,INLAND
3.4005,176300.0,INLAND
3.6094,179200.0,INLAND
3.8085,181400.0,INLAND
3.4609,166300.0,INLAND
3.994,195300.0,INLAND
3.6531,166300.0,INLAND
2.6071,175900.0,INLAND
4.275,173600.0,INLAND
3.1944,181700.0,INLAND
4.6467,185100.0,INLAND
2.3333,164200.0,INLAND
3.25,159200.0,INLAND
2.9688,162800.0,INLAND
2.9334,182600.0,INLAND
2.7721,155400.0,INLAND
2.2559,166800.0,INLAND
2.3236,156300.0,INLAND
10.2289,500001.0,INLAND
7.8588,454800.0,INLAND
5.5418,326100.0,INLAND
5.7051,326000.0,INLAND
7.7108,450000.0,INLAND
9.532,483300.0,INLAND
8.7835,444100.0,INLAND
6.827,359400.0,INLAND
6.4288,295500.0,INLAND
4.7269,303900.0,INLAND
6.1824,274100.0,INLAND
5.6629,234000.0,INLAND
4.9312,240200.0,INLAND
2.92,242200.0,INLAND
4.73,201000.0,INLAND
5.0953,207400.0,INLAND
3.7932,210300.0,INLAND
4.1518,182100.0,INLAND
4.5,184200.0,INLAND
5.4727,238900.0,INLAND
4.0714,234000.0,INLAND
3.7222,237000.0,INLAND
5.894,300900.0,INLAND
5.9009,376000.0,INLAND
6.3467,352700.0,INLAND
6.4223,310900.0,INLAND
4.7241,279600.0,INLAND
3.2813,268100.0,INLAND
4.99,261600.0,INLAND
3.1115,234600.0,INLAND
3.4777,230600.0,INLAND
5.8309,309100.0,INLAND
2.2692,225000.0,INLAND
3.7159,315400.0,INLAND
4.7098,287900.0,INLAND
4.3083,269300.0,INLAND
4.2386,283700.0,INLAND
3.4811,300500.0,INLAND
3.0417,222600.0,INLAND
5.4223,325600.0,INLAND
4.2065,320300.0,INLAND
3.4583,239900.0,INLAND
5.3272,330200.0,INLAND
3.0096,199000.0,INLAND
2.7431,177500.0,INLAND
4.5461,242400.0,INLAND
2.2321,237500.0,INLAND
3.5568,205000.0,INLAND
4.3452,260100.0,INLAND
5.0393,321100.0,INLAND
6.4761,397500.0,INLAND
4.2143,369400.0,INLAND
3.4087,209200.0,INLAND
3.375,260400.0,INLAND
0.4999,500001.0,INLAND
3.1729,218700.0,INLAND
6.1159,470800.0,INLAND
8.4546,500001.0,INLAND
7.4185,500001.0,INLAND
3.88,281100.0,INLAND
5.3377,373800.0,INLAND
2.8007,210900.0,INLAND
5.9546,396700.0,INLAND
3.301,251200.0,INLAND
3.5671,228500.0,INLAND
4.1136,279900.0,INLAND
4.2312,272600.0,INLAND
2.9541,106700.0,INLAND
4.002,115100.0,INLAND
3.8803,120000.0,INLAND
3.46,123900.0,INLAND
2.4348,104800.0,INLAND
2.5764,150000.0,INLAND
4.0211,144000.0,INLAND
5.3267,140100.0,INLAND
4.6417,125700.0,INLAND
4.6629,131500.0,INLAND
2.75,96800.0,INLAND
4.025,102600.0,INLAND
2.67,187500.0,INLAND
2.4012,159400.0,INLAND
4.9806,141100.0,INLAND
2.8548,138500.0,INLAND
2.415,137500.0,INLAND
2.5179,104000.0,INLAND
1.125,225000.0,INLAND
4.3229,130000.0,INLAND
1.1296,93800.0,INLAND
3.682,108800.0,INLAND
3.7804,113500.0,INLAND
2.4432,101100.0,INLAND
3.4327,100300.0,INLAND
4.2679,119600.0,INLAND
4.5455,126500.0,INLAND
2.5902,85400.0,INLAND
3.25,107500.0,INLAND
3.7807,110900.0,INLAND
3.5732,146900.0,INLAND
4.6591,247200.0,INLAND
4.625,118100.0,INLAND
4.1719,117200.0,INLAND
3.5625,101400.0,INLAND
2.8194,93000.0,INLAND
1.1917,86900.0,INLAND
2.5278,97700.0,INLAND
2.0182,98400.0,INLAND
1.2532,102100.0,INLAND
3.9615,116300.0,INLAND
4.8787,127700.0,INLAND
3.9028,126800.0,INLAND
3.2699,100000.0,INLAND
2.1167,94900.0,INLAND
4.7875,163600.0,INLAND
2.1979,146400.0,INLAND
4.875,163400.0,INLAND
4.1667,171900.0,INLAND
6.6772,185600.0,INLAND
5.0285,167900.0,INLAND
4.5659,140300.0,INLAND
3.9963,126800.0,INLAND
5.7049,173200.0,INLAND
4.3636,179700.0,INLAND
3.6382,138200.0,INLAND
4.9,152400.0,INLAND
3.0441,140100.0,INLAND
3.5673,136300.0,INLAND
3.2125,185400.0,INLAND
3.3173,218400.0,INLAND
4.8409,264900.0,INLAND
4.3456,148900.0,INLAND
5.0839,156700.0,INLAND
4.2941,151600.0,INLAND
1.4091,137500.0,INLAND
2.7396,125600.0,INLAND
3.1946,132700.0,INLAND
3.9766,135800.0,INLAND
3.8594,141000.0,INLAND
4.0945,135700.0,INLAND
1.9722,99200.0,INLAND
2.1413,96900.0,INLAND
4.1573,228100.0,INLAND
7.1381,292200.0,INLAND
6.4865,204400.0,INLAND
2.3958,94500.0,INLAND
3.7344,111400.0,INLAND
4.9904,154100.0,INLAND
4.7097,262100.0,INLAND
5.3799,222400.0,INLAND
5.9508,181100.0,INLAND
2.0547,102600.0,INLAND
3.7464,113500.0,INLAND
3.7636,167600.0,INLAND
3.9936,148500.0,INLAND
3.275,103500.0,INLAND
2.6658,106900.0,INLAND
3.3086,138100.0,INLAND
4.5266,142900.0,INLAND
4.1719,146600.0,INLAND
4.0147,107400.0,INLAND
3.86,109300.0,INLAND
3.0101,116300.0,INLAND
4.2329,145500.0,INLAND
4.5615,137200.0,INLAND
4.0729,154300.0,INLAND
5.083,151300.0,INLAND
4.071,137400.0,INLAND
4.5237,141800.0,INLAND
4.8667,239900.0,INLAND
5.9507,225200.0,INLAND
5.9171,333300.0,INLAND
6.5538,311600.0,INLAND
4.7778,340400.0,INLAND
4.7437,294000.0,INLAND
4.8295,319100.0,INLAND
3.7043,150800.0,INLAND
4.5769,159400.0,INLAND
3.2765,165000.0,INLAND
5.9263,251800.0,INLAND
8.1344,359000.0,INLAND
6.3277,237700.0,INLAND
4.0579,167100.0,INLAND
5.4284,236300.0,INLAND
3.775,155000.0,INLAND
4.2391,154600.0,INLAND
6.6916,329500.0,INLAND
4.1932,14999.0,INLAND
3.9583,162500.0,INLAND
4.5491,375000.0,INLAND
2.3482,179500.0,INLAND
3.5893,214300.0,INLAND
3.0924,114600.0,INLAND
2.9449,95600.0,INLAND
3.55,106300.0,INLAND
3.5446,106500.0,INLAND
2.7813,124100.0,INLAND
3.1326,119800.0,INLAND
2.6071,103700.0,INLAND
2.3565,122300.0,INLAND
2.8393,104400.0,INLAND
2.625,137500.0,INLAND
3.0224,147800.0,INLAND
3.625,94400.0,INLAND
3.375,80700.0,INLAND
2.8167,96100.0,INLAND
4.1099,113600.0,INLAND
2.7413,123100.0,INLAND
2.4054,112500.0,INLAND
2.9306,46300.0,INLAND
3.2868,91700.0,INLAND
1.9073,79200.0,INLAND
2.6694,75900.0,INLAND
1.5319,50500.0,INLAND
1.2794,50700.0,INLAND
1.7279,52300.0,INLAND
1.9464,57000.0,INLAND
2.9861,81500.0,INLAND
2.0278,58800.0,INLAND
2.9688,63800.0,INLAND
2.4219,83900.0,INLAND
2.125,61900.0,INLAND
2.2375,64300.0,INLAND
2.6941,63300.0,INLAND
2.2527,65200.0,INLAND
2.6012,92200.0,INLAND
3.0,156300.0,INLAND
3.8952,95300.0,INLAND
1.9063,95800.0,INLAND
3.4598,74600.0,INLAND
3.5258,84900.0,INLAND
3.125,88500.0,INLAND
3.7143,81600.0,INLAND
2.6087,96000.0,INLAND
1.8431,53900.0,INLAND
4.277,98500.0,INLAND
4.475,102400.0,INLAND
4.5347,101200.0,INLAND
4.3625,111800.0,INLAND
2.5388,59600.0,INLAND
1.4712,60400.0,INLAND
2.5288,61800.0,INLAND
1.8444,47100.0,INLAND
1.625,52800.0,INLAND
1.5662,48000.0,INLAND
3.6181,96500.0,INLAND
3.8257,94200.0,INLAND
4.8187,90900.0,INLAND
4.1544,119400.0,INLAND
3.1136,73800.0,INLAND
2.4196,70700.0,INLAND
1.6071,55000.0,INLAND
1.4044,61700.0,INLAND
1.4267,52300.0,INLAND
1.4,52500.0,INLAND
1.6534,61400.0,INLAND
2.2898,66100.0,INLAND
1.4511,65200.0,INLAND
1.8973,51600.0,INLAND
1.3713,51800.0,INLAND
1.3594,48300.0,INLAND
2.5833,62300.0,INLAND
4.665,121300.0,INLAND
3.0234,65000.0,INLAND
2.234,61700.0,INLAND
1.7614,71300.0,INLAND
2.7188,113100.0,INLAND
1.398,103800.0,INLAND
1.5,91500.0,INLAND
2.5551,105000.0,INLAND
1.75,87500.0,INLAND
3.0,120800.0,INLAND
2.875,70200.0,INLAND
2.3818,88100.0,INLAND
3.8333,93800.0,INLAND
2.662,92400.0,INLAND
3.0,112000.0,INLAND
2.5,104200.0,INLAND
3.1771,121900.0,INLAND
2.875,96000.0,INLAND
2.753,111100.0,INLAND
3.5391,55900.0,INLAND
2.6838,164600.0,INLAND
2.9306,70000.0,INLAND
1.7788,57900.0,INLAND
1.2281,60300.0,INLAND
2.3571,79200.0,INLAND
2.1793,71500.0,INLAND
1.8967,96600.0,INLAND
1.746,105000.0,INLAND
2.8833,154200.0,INLAND
3.3431,137500.0,INLAND
2.9,83100.0,INLAND
2.3043,66300.0,INLAND
3.6182,123200.0,INLAND
2.7562,90500.0,INLAND
2.3333,72800.0,INLAND
2.8519,80700.0,INLAND
2.2071,85900.0,INLAND
3.2721,73800.0,INLAND
2.6058,72700.0,INLAND
3.5167,137500.0,INLAND
2.1484,81300.0,INLAND
2.4964,88800.0,INLAND
1.9236,64400.0,INLAND
2.2813,67300.0,INLAND
2.8698,72900.0,INLAND
2.6923,71400.0,INLAND
2.6214,103800.0,INLAND
3.1111,113900.0,INLAND
3.7784,164500.0,INLAND
3.0,109400.0,INLAND
2.6908,103100.0,INLAND
2.0417,94200.0,INLAND
2.567,70400.0,INLAND
2.5129,84600.0,INLAND
4.1058,107600.0,INLAND
2.1061,72800.0,INLAND
2.6439,69100.0,INLAND
2.6758,74600.0,INLAND
4.6667,130100.0,INLAND
3.0911,86900.0,INLAND
4.0694,110200.0,INLAND
1.6833,71000.0,INLAND
3.2656,83500.0,INLAND
3.968,102100.0,INLAND
2.0179,87300.0,INLAND
2.4653,66100.0,INLAND
2.2222,75000.0,INLAND
1.4615,69200.0,INLAND
4.25,146300.0,INLAND
2.1182,68900.0,INLAND
1.9135,87500.0,INLAND
3.003,101300.0,INLAND
3.2955,88600.0,INLAND
3.5393,88000.0,INLAND
2.2179,67500.0,INLAND
2.0066,125000.0,INLAND
3.3194,141400.0,INLAND
1.8939,83000.0,INLAND
2.4012,79700.0,INLAND
2.0809,95800.0,INLAND
2.3099,89600.0,INLAND
3.0263,118300.0,INLAND
2.75,83200.0,INLAND
1.9528,85300.0,INLAND
2.1418,130600.0,INLAND
2.558,121600.0,INLAND
3.4559,108000.0,INLAND
4.67,127600.0,INLAND
3.6742,117200.0,INLAND
5.2522,125300.0,INLAND
4.8214,117800.0,INLAND
3.6471,101400.0,INLAND
6.3215,138200.0,INLAND
3.2852,98800.0,INLAND
5.2662,126200.0,INLAND
3.7652,133500.0,INLAND
3.48,95300.0,INLAND
2.355,75600.0,INLAND
2.6797,81800.0,INLAND
2.0521,72400.0,INLAND
1.5427,88500.0,INLAND
1.5,67000.0,INLAND
1.3125,60900.0,INLAND
3.0515,95200.0,INLAND
2.7344,87800.0,INLAND
2.1838,75000.0,INLAND
2.3095,68300.0,INLAND
1.7679,79800.0,INLAND
1.76,63200.0,INLAND
1.75,57600.0,INLAND
1.0955,62700.0,INLAND
1.2054,60900.0,INLAND
1.5635,60400.0,INLAND
1.7756,73300.0,INLAND
1.9535,57100.0,INLAND
2.3929,81100.0,INLAND
1.7222,101500.0,INLAND
2.3594,72300.0,INLAND
5.9378,212200.0,INLAND
1.5917,89400.0,INLAND
2.4286,103600.0,INLAND
2.3382,59600.0,INLAND
1.6929,55900.0,INLAND
1.5938,57600.0,INLAND
1.6172,56300.0,INLAND
2.1845,59900.0,INLAND
3.3929,93800.0,INLAND
2.0,87500.0,INLAND
3.1738,97600.0,INLAND
1.7062,77400.0,INLAND
2.6087,96200.0,INLAND
2.7316,97500.0,INLAND
3.0909,123400.0,INLAND
3.2262,97200.0,INLAND
2.0216,112500.0,INLAND
2.5074,117700.0,INLAND
3.125,156300.0,INLAND
2.875,97200.0,INLAND
4.1779,147800.0,INLAND
2.5363,86300.0,INLAND
2.2019,100000.0,INLAND
1.1301,78500.0,INLAND
1.5479,82000.0,INLAND
3.6331,88600.0,INLAND
2.595,104200.0,INLAND
3.1719,140600.0,INLAND
5.3988,165500.0,INLAND
2.9063,55000.0,INLAND
2.5598,120200.0,INLAND
1.933,140600.0,INLAND
2.4398,150000.0,INLAND
1.7841,67500.0,INLAND
2.9271,87500.0,INLAND
1.7188,49500.0,INLAND
2.0595,61300.0,INLAND
2.2794,75700.0,INLAND
1.9732,69400.0,INLAND
1.6607,87500.0,INLAND
2.1434,44000.0,INLAND
2.4519,57500.0,INLAND
2.2321,34600.0,INLAND
2.5074,69100.0,INLAND
2.0227,47500.0,INLAND
2.0903,56100.0,INLAND
2.6062,52600.0,INLAND
2.0802,47900.0,INLAND
2.35,95700.0,INLAND
1.5817,97800.0,INLAND
2.9509,114800.0,INLAND
3.5469,82500.0,INLAND
3.5294,160700.0,INLAND
2.7656,130000.0,INLAND
2.35,107800.0,INLAND
3.7315,159300.0,INLAND
4.2381,242700.0,INLAND
3.2431,221400.0,INLAND
4.5375,169800.0,INLAND
5.01,195500.0,INLAND
3.05,188900.0,INLAND
3.0685,162500.0,INLAND
3.0921,87500.0,INLAND
3.6042,137500.0,INLAND
3.2917,231800.0,INLAND
5.3245,250000.0,INLAND
4.5694,287500.0,INLAND
2.5685,267600.0,INLAND
5.5718,185200.0,INLAND
3.7067,175000.0,INLAND
2.2536,201200.0,INLAND
6.0266,216700.0,INLAND
5.5266,331300.0,INLAND
4.7833,361100.0,INLAND
6.3427,304800.0,INLAND
6.9931,398800.0,INLAND
4.875,336700.0,INLAND
4.6379,348200.0,INLAND
4.635,248500.0,INLAND
3.5506,187500.0,INLAND
3.4904,196900.0,INLAND
3.1312,247600.0,INLAND
4.3125,276500.0,INLAND
4.1993,214500.0,INLAND
1.9441,184400.0,INLAND
3.6118,248400.0,INLAND
3.6429,159700.0,INLAND
3.0938,189400.0,INLAND
5.3698,303300.0,INLAND
4.2096,256600.0,INLAND
3.6641,275800.0,INLAND
3.1563,98400.0,INLAND
2.1979,152800.0,INLAND
4.4,142500.0,INLAND
3.3393,146900.0,INLAND
3.4539,300000.0,INLAND
1.9925,225000.0,INLAND
3.5208,195800.0,INLAND
2.3942,183100.0,INLAND
2.4726,143400.0,INLAND
2.8864,143100.0,INLAND
2.5887,144400.0,INLAND
2.3062,138800.0,INLAND
3.6563,163500.0,INLAND
4.4375,185100.0,INLAND
4.0775,164500.0,INLAND
4.0848,155900.0,INLAND
3.6333,170200.0,INLAND
3.463,201700.0,INLAND
3.0781,162500.0,INLAND
4.2031,209600.0,INLAND
3.6087,182100.0,INLAND
4.5042,206400.0,INLAND
3.9185,195200.0,INLAND
4.2802,194800.0,INLAND
5.5161,361900.0,INLAND
3.8417,187200.0,INLAND
3.0804,156800.0,INLAND
3.9,180400.0,INLAND
5.0389,171500.0,INLAND
3.045,170400.0,INLAND
4.0333,161500.0,INLAND
3.7426,162700.0,INLAND
3.5938,140300.0,INLAND
4.3646,185900.0,INLAND
4.3523,188200.0,INLAND
3.7125,175000.0,INLAND
4.3702,226100.0,INLAND
5.2359,213300.0,INLAND
2.4688,138800.0,INLAND
3.1042,152000.0,INLAND
2.125,151800.0,INLAND
2.9688,128300.0,INLAND
2.8102,144400.0,INLAND
2.2917,145100.0,INLAND
3.3603,162500.0,INLAND
1.9886,113800.0,INLAND
2.3125,125700.0,INLAND
1.5313,154900.0,INLAND
2.186,132700.0,INLAND
2.325,109700.0,INLAND
2.7813,109200.0,INLAND
2.425,121100.0,INLAND
2.1419,105200.0,INLAND
2.4811,111800.0,INLAND
2.6042,116700.0,INLAND
1.0,90600.0,INLAND
1.4241,125000.0,INLAND
2.25,112500.0,INLAND
3.2337,123100.0,INLAND
2.3125,108300.0,INLAND
2.2083,103900.0,INLAND
2.535,117100.0,INLAND
4.0062,153800.0,INLAND
3.67,160100.0,INLAND
4.0426,191700.0,INLAND
2.8942,182500.0,INLAND
3.3009,156800.0,INLAND
3.6563,164900.0,INLAND
3.6434,155400.0,INLAND
3.6607,153000.0,INLAND
3.2813,163200.0,INLAND
3.5859,144300.0,INLAND
3.2303,149500.0,INLAND
3.2,155000.0,INLAND
2.4283,143100.0,INLAND
3.1094,136100.0,INLAND
2.2278,155400.0,INLAND
3.4028,171800.0,INLAND
3.5385,157400.0,INLAND
3.9537,172800.0,INLAND
3.5417,155100.0,INLAND
3.7917,179200.0,INLAND
1.6094,79500.0,INLAND
2.6341,85000.0,INLAND
2.8102,128900.0,INLAND
1.3523,85700.0,INLAND
2.125,83900.0,INLAND
4.119,110900.0,INLAND
3.7841,109500.0,INLAND
2.3594,155700.0,INLAND
3.5652,119800.0,INLAND
0.9283,116300.0,INLAND
4.5208,117300.0,INLAND
4.3958,124800.0,INLAND
5.6856,138100.0,INLAND
3.0043,122100.0,INLAND
4.0278,95800.0,INLAND
4.665,145600.0,INLAND
3.1842,162500.0,INLAND
3.4792,180800.0,INLAND
4.0481,152300.0,INLAND
4.5882,198400.0,INLAND
4.7917,187500.0,INLAND
5.0622,174100.0,INLAND
1.7083,143800.0,INLAND
2.1987,124000.0,INLAND
1.1912,170000.0,INLAND
4.1316,200000.0,INLAND
3.0375,171900.0,INLAND
3.9722,127800.0,INLAND
3.6563,146900.0,INLAND
2.9125,145800.0,INLAND
5.75,176600.0,INLAND
4.1016,283300.0,INLAND
3.5667,179200.0,INLAND
5.5456,360000.0,INLAND
3.9375,213200.0,INLAND
3.087,196900.0,INLAND
4.5795,158300.0,INLAND
3.1193,153300.0,INLAND
4.8182,146900.0,INLAND
4.962,169500.0,INLAND
3.01,163500.0,INLAND
2.65,123800.0,INLAND
4.1364,154500.0,INLAND
1.7609,99300.0,INLAND
3.0057,93600.0,INLAND
1.8269,225000.0,INLAND
2.6023,139300.0,INLAND
3.653,146800.0,INLAND
2.8155,101000.0,INLAND
2.2917,118200.0,INLAND
2.6319,97700.0,INLAND
2.5373,143000.0,INLAND
2.4273,138400.0,INLAND
4.2917,184300.0,INLAND
2.6701,139000.0,INLAND
1.7375,122200.0,INLAND
5.2903,239400.0,INLAND
3.3802,216500.0,INLAND
3.0917,128100.0,INLAND
4.2723,193100.0,INLAND
6.0,220100.0,INLAND
5.1721,237100.0,INLAND
6.4789,287800.0,INLAND
8.4882,276600.0,INLAND
4.2143,236500.0,INLAND
5.07,233000.0,INLAND
4.1685,217500.0,INLAND
6.1642,277800.0,INLAND
5.1857,220100.0,INLAND
3.1583,239200.0,INLAND
4.3962,264400.0,INLAND
6.5322,394000.0,INLAND
7.7499,334800.0,INLAND
6.0302,273100.0,INLAND
4.7941,247600.0,INLAND
5.4896,229600.0,INLAND
4.9,203700.0,INLAND
2.6065,154900.0,INLAND
5.3451,172100.0,INLAND
3.3941,135900.0,INLAND
5.419,267400.0,INLAND
6.0804,198700.0,INLAND
4.485,179400.0,INLAND
2.5083,128500.0,INLAND
4.05,134700.0,INLAND
3.6455,139200.0,INLAND
3.141,220100.0,INLAND
4.3897,186300.0,INLAND
4.0519,129200.0,INLAND
2.655,86300.0,INLAND
2.108,83800.0,INLAND
2.3611,87900.0,INLAND
4.2259,169300.0,INLAND
2.1366,101900.0,INLAND
2.7188,85300.0,INLAND
6.0097,187500.0,INLAND
5.8718,201400.0,INLAND
3.816,147900.0,INLAND
3.5288,141100.0,INLAND
0.8691,136500.0,INLAND
2.0807,142600.0,INLAND
6.3914,218000.0,INLAND
5.4498,217300.0,INLAND
5.5205,188700.0,INLAND
3.7904,173200.0,INLAND
3.1875,110200.0,INLAND
2.2292,92000.0,INLAND
3.5265,124800.0,INLAND
6.0,209400.0,INLAND
3.5607,151900.0,INLAND
4.4085,139400.0,INLAND
2.9484,124400.0,INLAND
4.0862,162700.0,INLAND
4.0282,126400.0,INLAND
2.7083,82100.0,INLAND
4.4958,192600.0,INLAND
4.4769,191400.0,INLAND
3.1691,108700.0,INLAND
2.7656,93600.0,INLAND
3.3889,110800.0,INLAND
3.4706,99300.0,INLAND
2.9866,91300.0,INLAND
2.8194,111300.0,INLAND
4.6771,212000.0,INLAND
3.0321,135500.0,INLAND
4.0679,190500.0,INLAND
1.0179,125000.0,INLAND
4.515,164000.0,INLAND
3.3021,158800.0,INLAND
4.3553,220600.0,INLAND
4.5129,196300.0,INLAND
1.8238,158600.0,INLAND
2.1287,55300.0,INLAND
4.7019,212800.0,INLAND
4.8214,201900.0,INLAND
5.2536,191900.0,INLAND
5.0126,192300.0,INLAND
2.7463,156100.0,INLAND
2.4278,167700.0,INLAND
4.7143,150700.0,INLAND
2.75,153200.0,INLAND
2.3696,166800.0,INLAND
3.6354,162900.0,INLAND
4.8051,174300.0,INLAND
3.9734,185400.0,INLAND
10.9891,312500.0,INLAND
3.9196,142700.0,INLAND
2.8603,128900.0,INLAND
3.0147,118800.0,INLAND
